classifier,vectorizer,val_accuracy,val_precision,val_recall,val_f1,test_accuracy,test_precision,test_recall,test_f1,training_duration,inference_time
RNN,SpacyTokenizer-5e-128h,,0.784137211206053,0.7812778520499108,0.782101435665008,,0.7807537615417676,0.7780400890868597,0.7788326894827869,194.9840407371521,3.4365170001983643
